Artist,Track Name,URL,Play Count
Mainstreet,"Ta em Cima da Hora - song and lyrics by MC Maneirinho, PL Quest, Boricceli, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/1R9QwNmWhWs9HLURsJvMuU,2736137
Mainstreet,"FXR - song and lyrics by Chefin, BIN, Mainstreet, Galdino, RUXN | Spotify",https://open.spotify.com/intl-pt/track/2qqm0N3gKH4h7ETlmvyOHo,2755797
Mainstreet,"Quando Você Chegou - song and lyrics by Orochi, Mainstreet, Kizzy, Hunter | Spotify",https://open.spotify.com/intl-pt/track/457V49BhoC82JATzMaX7HJ,2600637
Mainstreet,"Baunilha - song and lyrics by BIN, Dallass, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/7j9VXymOY1GLQmXPcuaZmu,2456724
Mainstreet,"Rico = 50 Cent - song and lyrics by BIN, jess beats, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/0LPviEkBJPMLwK6FHuFiKj,2439669
Mainstreet,"Sarradeira - song and lyrics by PL Quest, Chefin, Orochi, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/7qeJNEyuXaWmYsHyPmzbFv,2140486
Mainstreet,"Sentimento - song and lyrics by Chefin, Mainstreet, Nagalli, Honaiser, Bvga Beatz | Spotify",https://open.spotify.com/intl-pt/track/2D3FXW4GvYbiZnhAdHPtLB,1937975
Mainstreet,"Camarote 7 - song and lyrics by PL Quest, Major RD, BIN, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/5oKcpuszlyGFFIfvMiyHwL,1793747
Mainstreet,"Um Pouco Mais - song and lyrics by Chefin, Caio Luccas, Gaab, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/0IugBW2da8cfIZIVjlZ31C,1802996
Mainstreet,"Lembrança - song and lyrics by Chefin, Mainstreet, Ajaxx, Tkd | Spotify",https://open.spotify.com/intl-pt/track/07MA122PzVpwOLuVsyHBfR,1788104
Mainstreet,"Batom - song and lyrics by Orochi, MC Kevin o Chris, Mainstreet, Kizzy | Spotify",https://open.spotify.com/intl-pt/track/6WiSS1WzxZNKHYpGy0isYI,1803697
Mainstreet,"Mil Motivos - song and lyrics by Orochi, Mainstreet, RUXN | Spotify",https://open.spotify.com/intl-pt/track/1JHWUKjEkO4gMSsdpgAqOy,1722037
Mainstreet,"Falta Bem Menos do Que Ontem - song and lyrics by PL Quest, Beny Free, jess beats, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/4hifNfdA1anCseJafm1F8a,1653212
Mainstreet,"Perfumado e Trajado - song and lyrics by PL Quest, MC Cabelinho, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/5qrljVpWUHX3fAhJZqAIUa,1556508
Mainstreet,"Bottega Veneta - song and lyrics by Orochi, Mainstreet, RUXN, H4lfmeasures, MATHINVOKER | Spotify",https://open.spotify.com/intl-pt/track/12A2LExOGBY6aM9euKv2cJ,1426480
Mainstreet,"Meu Passado - song and lyrics by Orochi, L7NNON, RUXN, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/19rYsBUNClYidByVMkY3H1,1234923
Mainstreet,"Pitbull - song and lyrics by Maquiny, Azevedo, BIN, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/0MIwsK3JVBwujwBuPmJKfh,1016058
Mainstreet,"Não Pense Nada - song and lyrics by PL Quest, Oruam, L7NNON, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/1zY61KGbc7aeOdzlQpftSZ,1211452
Mainstreet,"Anjos e Demônios - song and lyrics by Azevedo, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/2ye9BKhLI6xv7mOgXcq1PS,949269
Mainstreet,"Vai Chegar - song and lyrics by PL Quest, Mc Poze do Rodo, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/3hNm8sXtMbSehcrI4zdecG,1002577
